ID,Movie Name,Rating(10),Votes,Genre,Language
tt3391166,Nenu Pelliki Ready,5.8,8,Romance            ,telugu
tt6860812,Aabhaasam,5.9,450,Comedy            ,malayalam
tt3417422,Drishyam,8.3,"34,691","Crime, Drama, Thriller            ",malayalam
tt0271663,Nair Saab,7.1,438,"Action, Thriller            ",malayalam
tt5725976,Roobha,7.6,47,Drama            ,tamil
tt3449292,Manjhi: The Mountain Man,8.0,"17,950","Adventure, Biography, Drama            ",hindi
tt0382764,Jetho Kancha,8.1,7,Drama            ,nepali
tt0156079,Sigappu Rojakkal,7.8,"1,655","Drama, Thriller            ",tamil
tt0217632,Love You Hamesha,5.2,60,Romance            ,hindi
tt0267790,Number One,7.0,40,"Drama, Action, Comedy            ",telugu
tt7899698,Khaani,8.0,641,Romance            ,oriya
tt5849126,Raja Manthiri,7.1,74,"Comedy, Drama            ",tamil
tt0341496,Nakhuda,6.4,29,"Drama, Family, Romance            ",hindi
tt0235846,Unnikrishnante Adyathe Christmas,4.8,17,Drama            ,malayalam
tt0376061,Pattalam,5.1,316,"Action, Comedy, Drama            ",malayalam
tt5443136,Bagha Bangali,7.2,5,War            ,bengali
tt2903778,Dracula 2012,1.9,102,Horror            ,tamil
tt1590979,Geet Sangeet,7.0,17,"Drama, Music            ",bengali
tt8784906,Ani... Dr. Kashinath Ghanekar,8.5,859,Drama            ,marathi
tt8595874,Chennai Ungalai Anbudan Varaverkirathu,4.3,7,Drama            ,tamil
tt2162920,Pehchaan 3D,4.2,6,"Crime, Drama, Family            ",punjabi
tt2640444,Romans,6.5,774,Comedy            ,malayalam
tt0378177,Kaanoon Ki Awaaz,4.1,9,"Action, Crime            ",hindi
tt8665760,Vanilla,6.4,19,Thriller            ,kannada
tt3447364,Detective Byomkesh Bakshy!,7.6,"20,328","Action, Crime, Drama            ",hindi
tt0395662,Mehndi Lagi Mere Haath,5.7,22,"Comedy, Drama, Romance            ",hindi
tt4417118, Madam Secretary,7.7,389,Drama            ,oriya
tt9526826,Android Kunjappan Ver 5.25,8.2,"4,018","Comedy, Drama            ",malayalam
tt1405520,Shibaji,5.7,24,"Action, Drama, Thriller            ",bengali
tt7692434,18am Padi,5.9,"1,213","Action, Drama, Thriller            ",malayalam
tt9261828,Mariyam Vannu Vilakkoothi,5.1,182,"Comedy, Thriller            ",malayalam
tt0832297,Ek Alag Mausam,6.8,45,Drama            ,hindi
tt1185412,Veer,4.5,"7,300","Action, Adventure, Drama            ",urdu
tt0215149,Sarvakalasala,7.2,313,"Comedy, Drama, Romance            ",malayalam
tt0272118,Haathi Mere Saathi,6.9,"1,134","Drama, Family, Musical            ",hindi
tt0231264,Bhujang,6.3,11,Drama            ,marathi
tt2638104,Biriyani,5.7,"1,358","Action, Comedy, Thriller            ",tamil
tt0354875,Romeo and Juliet,6.8,79,"Drama, Romance            ",oriya
tt0266885,Ramnagari,6.2,9,Drama            ,hindi
tt0073341,The Man Who Would Be King,7.8,"45,655","Adventure, History, War            ",urdu
tt0857300,Anand,7.9,"1,907","Comedy, Drama, Romance            ",telugu
tt7820526,Rangula Ratnam,6.1,79,Romance            ,telugu
tt0112309,Ahankaar,6.0,51,Drama            ,hindi
tt1671478,Pramani,3.8,239,Drama            ,malayalam
tt2361022,Deewana Main Deewana,2.4,336,"Comedy, Drama, Romance            ",hindi
tt4448372,Nannbenda,3.6,351,"Comedy, Romance            ",tamil
tt0291891,Ente Mohangal Poovaninju,6.3,23,"Drama, Romance            ",malayalam
tt2550884,Lokpal,2.9,270,Thriller            ,malayalam
tt4087908,Ice Cream 2,3.6,69,"Horror, Thriller            ",telugu
tt0306855,Style,6.7,"1,819","Comedy, Musical, Mystery            ",hindi
tt0395668,Miss 420,4.4,33,"Action, Romance, Thriller            ",hindi
tt13449672,Dhira,5.7,371,Animation            ,telugu
tt11981684,Gosht Lagna Nantarchi,5.7,7,Family            ,marathi
tt2637964,Munnabhai S.S.C.,4.3,10,Comedy            ,marathi
tt0177478,Aadamkhor,5.5,6,Action            ,hindi
tt2361148,Club 60,7.4,429,Drama            ,hindi
tt0242714,Naag Panchami,5.6,14,"Adventure, Drama, Fantasy            ",hindi
tt9037418,Khasara,9.0,16,Romance            ,urdu
tt1873591,Oru Naal Varum,4.8,268,"Comedy, Drama            ",malayalam
tt8074128,Village of the Vampire,4.6,693,"Horror, Mystery, Thriller            ",tamil
tt7141570,Prehistoric,8.0,7,"Short, Adventure            ",malayalam
tt5470588,Tor Naam,7.2,56,"Drama, Romance            ",bengali
tt11841830,Black Rose,8.8,32,Thriller            ,hindi
tt0246771,Manju,7.6,5,Drama            ,malayalam
tt0317569,Ghar Aaya Mera Pardesi,5.3,10,"Drama, Adventure, Action            ",hindi
tt2631098,Nee Ko Nja Cha,4.3,157,"Comedy, Romance            ",malayalam
tt2767712,Badlapur Boys,4.7,123,Drama            ,hindi
tt0214916,Manivathoorile Ayiram Shivarathrikal,7.3,98,"Drama, Romance            ",malayalam
tt8919026,Appu,6.6,18,"Action, Drama            ",tamil
tt5312232,Sairat,8.3,"11,553","Drama, Romance            ",marathi
tt6467380,Hind Ka Napak Ko Jawab,6.6,"3,983","Action, Thriller            ",hindi
tt4057220, Coke Studio,6.2,9,Music            ,urdu
tt8765700,Afsar,4.4,173,Drama            ,punjabi
tt0363725,Joutuk,7.3,7,Family            ,bengali
tt13621256,Kombu,4.5,40,Thriller            ,tamil
tt13322942,Grohon,9.0,13,Drama            ,bengali
tt4171952,Proper Patola,5.5,64,"Comedy, Romance            ",punjabi
tt0054831,Dui Bhai,7.0,24,Drama            ,bengali
tt0950680,Aankh Micholi,6.0,6,Family            ,hindi
tt5326058,One Room Kitchen,7.0,26,Family            ,marathi
tt0259322,Gehrayee,6.8,146,"Drama, Horror            ",hindi
tt12676122,Kerala Today,6.6,7,Drama            ,malayalam
tt0094951,Daasi,8.2,40,Drama            ,telugu
tt0121395,Imtihaan,5.3,333,"Action, Drama, Romance            ",hindi
tt8016198,Bangalore Underworld,5.2,13,"Crime, Drama            ",kannada
tt9900180,Aavahayami,8.6,10,Mystery            ,kannada
tt1587683,Jhing Chik Jhing,8.3,50,"Drama, Family            ",marathi
tt1217572,Gumnam Hai Koi,2.4,21,Thriller            ,hindi
tt9844004,Messi,5.9,8,Sport            ,bengali
tt0459293,"Gandhi, My Father",7.3,"1,589","Biography, Drama, History            ",hindi
tt10968482,Venpa,7.8,165,Romance            ,tamil
tt0113526,Karan Arjun,6.8,"13,051","Action, Drama, Fantasy            ",hindi
tt0240084,Thammudu,7.8,"2,498","Action, Drama, Sport            ",telugu
tt7548570,Swathanthryam Ardharathriyil,7.4,"1,243","Action, Crime, Thriller            ",malayalam
tt0267639,Khota Paisa,4.7,7,Drama            ,hindi
tt0139447,Majhli Didi,7.6,83,Drama            ,hindi
tt3162164,Bikkar Bai Sentimental,5.7,25,"Action, Drama            ",punjabi
tt0090580,Abhimaan,6.1,14,Drama            ,bengali
tt9015066,Kattumarakaran,4.4,5,Drama            ,tamil
tt0087886,Paroma,6.6,156,Drama            ,hindi
tt1411917,Polladhavan,6.6,141,"Action, Crime, Drama            ",tamil
tt0485265,Palnati Pourusham,7.1,17,Drama            ,telugu
tt0267364,Changatham,5.6,16,"Comedy, Drama            ",malayalam
tt3801730,Drone,6.8,687,"Documentary, History, War            ",urdu
tt2324126,Doctor Innocentanu,2.4,25,"Comedy, Drama            ",malayalam
tt10056510,Dharma Prabhu,4.7,167,"Drama, Fantasy            ",tamil
tt0359582,Lakshmanrekha,4.8,35,Drama            ,hindi
tt0831816,Shiva,3.9,327,"Action, Crime, Drama            ",hindi
tt0315901,Gnana Oli,7.0,30,Crime            ,tamil
tt5461134,Kaadu Pookkunna Neram,7.8,47,Drama            ,malayalam
tt4335592,Monayi Angane Aanayi,3.4,34,"Comedy, Drama, Romance            ",malayalam
tt7228220,Dekh Kemon Lage,4.3,73,Comedy            ,bengali
tt1904875,Dharti,7.0,356,"Crime, Drama, Thriller            ",punjabi
tt0066880,Calcutta 71,7.8,196,Drama            ,bengali
tt5459644,Jil Jung Juk,6.8,"1,214","Action, Comedy, Crime            ",tamil
tt9564774,Venky Mama,5.5,982,"Action, Comedy, Drama            ",telugu
tt4318010,Vandae Maatharam,5.5,59,Action            ,tamil
tt11242336,Thavam,6.2,9,Drama            ,tamil
tt0271827,Thriyathri,7.9,22,Drama            ,malayalam
tt0215911,Koshish,8.6,"1,491",Drama            ,hindi
tt0178182,Aan Aur Shaan,6.4,37,Drama            ,hindi
tt0214082,Saranga,7.0,14,"Action, Drama, Romance            ",hindi
tt6607392,Mirga Trishna,4.4,7,Drama            ,nepali
tt0368580,Asambhav,3.4,572,"Action, Adventure, Drama            ",hindi
tt8785010,Double Engine,5.8,11,Comedy            ,kannada
tt0275922,Anokha Daan,7.0,9,Drama            ,hindi
tt9680136,Pati Patni Aur Woh,5.7,"5,951","Comedy, Romance            ",hindi
tt10650688,Aalukku Paathi 50/50,4.0,13,"Comedy, Drama, Horror            ",tamil
tt10360782,A1,5.1,431,"Comedy, Drama            ",tamil
tt0155602,Chamayam,7.1,71,"Drama, Romance            ",malayalam
tt10869474,Safe,7.3,"1,064","Action, Crime, Thriller            ",malayalam
tt0485092,Basain,8.8,24,Drama            ,nepali
tt6750852,Rabb Da Radio,8.2,724,Drama            ,punjabi
tt8426964,Drama,4.3,458,"Comedy, Drama            ",malayalam
tt9911306,Kalikkoottukar,3.5,20,"Drama, Romance            ",malayalam
tt0829104,Badkaar,6.7,7,Drama            ,hindi
tt2624392,Mahananda,7.6,21,Romance            ,hindi
tt0242853,Sardar,7.3,10,"Action, History            ",hindi
tt0364698,Thee,6.6,126,"Action, Crime, Drama            ",tamil
tt10209930,Tum Mere Kya Ho,8.4,13,"Action, Crime, Drama            ",oriya
tt0317926,Mortuary,4.8,20,Thriller            ,malayalam
tt1517166,Chhutir Phande,6.6,22,Comedy            ,bengali
tt4966582,National Ka Pakistan,8.7,19,Documentary            ,urdu
tt9466786,Luckee,4.4,37,"Comedy, Drama            ",marathi
tt3223602,Orissa,6.3,11,"Drama, Romance            ",malayalam
tt0425531,Teri Kasam,6.6,47,Romance            ,hindi
tt0995718,Ek Chalis Ki Last Local,7.3,"4,816","Adventure, Comedy, Crime            ",hindi
tt11898764,Torchlight,4.9,15,Drama            ,tamil
tt0263831,Pandava Vanavasamu,8.1,95,"Drama, Fantasy            ",telugu
tt3006554,Charminar,6.9,51,Romance            ,kannada
tt7548520,Viswa Vikhyaatharaaya Payyanmaar,3.3,49,Comedy            ,malayalam
tt0495044,Saravana,4.9,317,"Action, Romance            ",tamil
tt7981444,London Babulu,5.6,24,Comedy            ,telugu
tt13400476,Teri Diwali Meri Christmas,5.7,23,"Adventure, Fantasy, Romance            ",hindi
tt0353384,Ezhara Ponnana,3.8,21,"Comedy, Drama, Romance            ",malayalam
tt2658660,Club Dancer,6.9,17,"Action, Musical, Thriller            ",hindi
tt0154960,Nootrukku Noor,7.3,65,Drama            ,tamil
tt7458714,Mehbooba,5.5,275,"Action, Drama, Romance            ",telugu
tt0355903,Poonilamazha,4.9,10,"Comedy, Romance            ",malayalam
tt0243410,Meena Kumari Ki Amar Kahani,7.9,13,Drama            ,hindi
tt5370488,Valliyum Thetti Pulliyum Thetti,3.3,175,"Action, Comedy, Thriller            ",malayalam
tt1604179,Raja Kali Amman,4.1,24,"Drama, Fantasy, Thriller            ",tamil
tt0272607,Farz,4.2,411,"Action, Thriller            ",hindi
tt0779727,Chal Mohana Ranga,8.1,51,Drama            ,telugu
tt0231140,Andheri Raat Mein Diya Tere Haath Mein,6.9,55,"Comedy, Drama            ",hindi
tt0258152,Simha Baludu,7.9,40,"Fantasy, Romance            ",telugu
tt0273288,Janathipathyam,5.9,52,"Action, Crime, Mystery            ",malayalam
tt0390671,Zunz Tujhi Majhi,6.7,6,"Action, Crime, Drama            ",marathi
tt3092312,Manthrikan,3.4,65,"Comedy, Drama, Horror            ",tamil
tt0117825,Talaashi,4.5,31,"Crime, Drama            ",hindi
tt8721556,Jallikattu,7.5,"6,468","Action, Crime, Thriller            ",malayalam
tt8805478,Woh Mera Dil Tha,7.7,10,Drama            ,urdu
tt0232759,Talaaq,6.7,19,Drama            ,hindi
tt11604836,Khiladi Bhaiya,5.4,5,Action            ,bhojpuri
tt0347566,Mohabbat Ki Arzoo,5.4,44,"Action, Drama, Romance            ",hindi
tt1105747,Yuvvraaj,4.1,"3,976","Comedy, Drama, Musical            ",hindi
tt0065927,Jwala,5.2,33,"Action, Crime            ",hindi
tt8032774,Looty,4.8,18,Comedy            ,tamil
tt0090958,Dosti Dushmani,5.8,68,"Action, Drama            ",hindi
tt0249931,Sach,6.4,9,Drama            ,hindi
tt0385782,Inteha,5.1,150,"Action, Drama, Thriller            ",hindi
tt1825945,Season Two: No Budget Film,6.7,10,Drama            ,bengali
tt0355621,Kadhanayakan,6.1,113,"Comedy, Drama            ",malayalam
tt4968016, Coke Studio,8.9,7,Music            ,oriya
tt7305360,Kencho Khoondte Keute,7.1,9,"Comedy, Romance            ",bengali
tt1300342,Bala Gopaludu,3.6,111,Drama            ,telugu
tt0320118,Naane Raja Naane Manthiri,7.1,46,"Comedy, Drama            ",tamil
tt4621100,Nanak Shah Fakir,8.3,339,Drama            ,punjabi
tt6158988,Eagoler Chokh,7.2,885,Thriller            ,bengali
tt0430735,Vesham,5.9,281,Drama            ,malayalam
tt0207320,Bahu Beti,6.5,17,"Drama, Family            ",hindi
tt11681650,Munafiq,7.7,13,"Drama, Romance            ",urdu
tt10428284,Veyilmarangal,8.1,15,Drama            ,malayalam
tt9319930,Thayige thakka maga,5.4,11,Drama            ,kannada
tt0090674,Aurat,7.8,28,"Action, Drama            ",hindi
tt0215721,Do Dishayen,6.0,20,"Drama, Romance            ",hindi
tt2063745,Kya Dilli Kya Lahore,7.4,"1,833","Drama, History, War            ",hindi
tt2147211,Bansari,6.0,5,Romance            ,bengali
tt9408648,Dear Molly,7.8,10,Drama            ,hindi
tt1996213,Chori Chori,5.0,5,"Action, Drama            ",hindi
tt9430740,Prayanikara Gamanakke,6.1,7,Thriller            ,kannada
tt3385854,Artist,7.1,416,Drama            ,malayalam
tt13844126,Power Play,5.8,826,Thriller            ,telugu
tt4597882,Proud to Be a Sikh,7.2,20,Drama            ,punjabi
tt10133754,Pandi Durai,4.6,7,Drama            ,hindi
tt0263708,Manamagal Thevai,5.6,7,"Comedy, Drama            ",tamil
tt0362766,Inteha Pyar Ki,3.9,29,"Drama, Family, Musical            ",hindi
tt2140371,Saving Face,8.0,"1,312","Documentary, Short, Drama            ",oriya
tt0823619,Aisaa Kyon,4.2,6,Thriller            ,hindi
tt2395469,Gully Boy,8.0,"32,807","Drama, Music, Romance            ",hindi
tt6727296,Bhaagamathie,7.0,"2,781","Action, Horror, Thriller            ",telugu
tt0260217,Naache Mayuri,7.3,27,"Drama, Family            ",hindi
tt3329774,Thira,7.3,904,Thriller            ,malayalam
tt0266737,Madanolsavam,7.3,39,"Drama, Romance            ",malayalam
tt0267781,Navri Mile Navryala,7.6,68,Comedy            ,marathi
tt4887312,Meri Zindagi Ek Agneepath,3.8,13,Action            ,hindi
tt0357602,Dil Se Mile Dil,4.3,11,Romance            ,hindi
tt2239100,Johan Falk: Spelets regler,6.6,"2,363","Action, Crime, Thriller            ",urdu
tt0299028,Mayadari Malligadu,7.1,11,Drama            ,telugu
tt6159072,Dada,4.6,9,Thriller            ,bengali
tt0052201,Sitaron Se Aage,6.1,8,"Drama, Musical            ",hindi
tt0106408,Bhaji on the Beach,6.3,"1,047","Comedy, Drama            ",punjabi
tt0827770,Junior Senior,2.8,84,"Comedy, Drama            ",malayalam
tt1587127,Chander Kachhakachhi,7.5,13,Drama            ,bengali
tt6351436,Durbin,4.3,45,"Comedy, Thriller            ",bengali
tt0978571,Bhagyalakshmi Bumper Draw,5.6,32,Comedy            ,telugu
tt6028796,Evening Shadows,7.1,460,Drama            ,hindi
tt8976940,Dhappa,7.6,18,Drama            ,marathi
tt6680752,Oru Cinemakkaran,5.4,293,"Crime, Drama, Mystery            ",malayalam
tt8805478,Woh Mera Dil Tha,7.7,10,Drama            ,oriya
tt0389337,Runway,6.7,576,"Action, Comedy, Thriller            ",malayalam
tt6464466,Aahat,8.0,8,Drama            ,urdu
tt10845878,Mohabbathin Kunjabdulla,6.5,30,Drama            ,malayalam
tt4213694,Disha,7.5,16,"Drama, Mystery, Romance            ",bengali
tt8011348,Gorilla,4.5,273,Comedy            ,tamil
tt0048574,Sabar Uparey,7.7,82,"Mystery, Romance            ",bengali
tt0214989,Nidhiram Sardar,6.8,15,Drama            ,bengali
tt12099850,Ole Kanda Naal,9.0,21,"Comedy, Drama, Romance            ",malayalam
tt8961466,Paak,7.8,21,Drama            ,hindi
tt0373781,Daraar,2.6,13,Action            ,hindi
tt2245466,Koottukar,7.3,24,Drama            ,malayalam
tt0027817,Jeevan Naya,7.3,6,Drama            ,hindi
tt0758438,Suddha,7.8,12,Drama            ,tulu
tt0273681,Insaniyat,7.4,79,"Action, Drama, Romance            ",hindi
tt5458424,Jeewan Hathi,5.9,33,"Comedy, Thriller            ",urdu
tt2416294,Rabba Main Kya Karoon,4.3,275,"Comedy, Romance            ",hindi
tt1284633,James Bond 777,6.9,18,"Action, Comedy            ",telugu
tt7080686,Sathya,6.4,349,"Action, Crime, Thriller            ",tamil
tt6829596,Endrendrum Kadhal,6.0,116,"Drama, Romance            ",tamil
tt0351354,Milan Ki Raat,4.4,7,"Drama, Romance            ",hindi
tt0156985,Sadak,6.6,"2,287","Action, Drama, Romance            ",hindi
tt5280308,Downup the Exit 796,8.2,37,Thriller            ,hindi
tt0047214,Mantra Shakti,6.5,10,Drama            ,bengali
tt3798718,Dombivli Return,5.0,39,"Drama, Thriller            ",hindi
tt1281927,Piya Milan Ki Aas,6.2,5,Romance            ,hindi
tt5542434,Aviyal,6.2,150,"Comedy, Drama            ",tamil
tt5642720,Kasaba,4.7,"1,149","Action, Crime, Thriller            ",telugu
tt1043851,Lakshyam,6.1,263,"Action, Drama, Romance            ",telugu
tt4300666,Father,7.4,9,Drama            ,bengali
tt2382698,Pullimaan,2.3,9,Drama            ,malayalam
tt5508604,Nagin,5.8,5,Drama            ,bhojpuri
tt0249027,Moonnam Pakkam,8.2,970,Drama            ,malayalam
tt12977058,Sondhey Namaar Aagey,5.8,6,Mystery            ,bengali
tt0061072,Teesri Kasam,7.9,725,"Comedy, Drama, Romance            ",oriya
tt1999250,Singam Puli,4.3,165,Action            ,tamil
tt0156162,Vamsa Vruksham,7.0,33,Drama            ,telugu
tt5216536,Hum Bahubali,4.0,9,Action            ,bhojpuri
tt9605894,Nishabdham,3.9,"3,191","Horror, Mystery, Thriller            ",telugu
tt10834046,Kathanam,3.8,86,"Mystery, Thriller            ",telugu
tt0334157,Premabhishekam,7.2,17,Romance            ,telugu
tt7734662,Pimpal,7.5,131,Drama            ,marathi
tt7128080,Aarti the Unknown Love Story,8.6,21,Biography            ,marathi
tt11457992, Coke Studio,6.6,5,Music            ,oriya
tt0355866,Pai Brothers,5.0,33,Comedy            ,malayalam
tt0455470,February 14,5.2,75,Romance            ,tamil
tt1830890,Uthama Puthiran,5.7,549,"Comedy, Romance            ",tamil
tt0249492,Ek Naya Rishta,6.9,19,Family            ,hindi
tt7329858,Pari,6.6,"5,763","Fantasy, Horror, Mystery            ",hindi
tt2747554,Kidnapper,6.6,39,Comedy            ,bengali
tt0073391,Mili,7.5,"1,261","Drama, Romance, Family            ",hindi
tt0237178,Doore Doore Oru Koodu Kootam,7.1,77,Drama            ,malayalam
tt11401900,Astounding Courage in Distress,7.3,32,Family            ,hindi
tt0150417,Dulhan Wahi Jo Piya Man Bhaaye,7.9,60,"Musical, Drama, Family            ",hindi
tt5498526,Krishna Rukku,6.1,24,"Drama, Romance            ",kannada
tt7616754,Charlie Chaplin 2,3.8,226,Comedy            ,tamil
tt1500482,Born Without a Face: 5 Years Later,6.8,5,Documentary            ,rajastani
tt0269344,Hum Panchhi Ek Daal Ke,6.7,11,Drama            ,hindi
tt0265695,Santu Rangili,7.0,9,Drama            ,gujarati
tt3417786,Juniors,5.2,13,Romance            ,telugu
tt0363691,Hum Intezaar Karenge,5.6,22,"Drama, Romance            ",hindi
tt9056578,Love You Zindagi,5.8,18,Family            ,marathi
tt2648034,Annayum Rasoolum,7.4,"1,735",Romance            ,malayalam
tt0255074,Crime File,6.4,269,"Crime, Mystery, Thriller            ",malayalam
tt0096140,Soorma Bhopali,5.7,59,Comedy            ,hindi
tt11698512,Excuse Me,8.3,14,Drama            ,kannada
tt0249795,Maya Bazaar,9.1,"4,216","Comedy, Drama            ",tamil
tt9680166,Yeh Suhaagraat Impossible,8.7,499,Comedy            ,hindi
tt0157003,Saatwan Aasman,5.1,73,Drama            ,hindi
tt0155915,Nilakurinhi Poothappol,7.0,6,"Comedy, Drama, Romance            ",malayalam
tt12994288,Amaram Akhilam Prema,7.4,223,"Drama, Romance            ",telugu
tt0253157,Jamba Lakidi Pamba,8.2,"1,112",Comedy            ,telugu
tt1582524,Kedi,4.6,262,Action            ,telugu
tt0234164,Madhumalati,5.8,6,Drama            ,bengali
tt4384350,Picket 43,7.2,"1,148","Drama, Thriller            ",malayalam
tt1223922,Blue,3.7,"4,569","Action, Adventure, Mystery            ",hindi
tt0088687,Aitbaar,7.0,146,"Romance, Thriller            ",hindi
tt6268114,Kavalai Vendam,4.9,466,"Comedy, Romance            ",tamil
tt5551248,Bichchu Bahini,6.8,10,"Action, Drama            ",bengali
tt1442570,Fast Forward,5.6,46,"Action, Drama, Musical            ",hindi
tt1267500,Phoonk,3.9,"1,260","Drama, Horror, Mystery            ",hindi
tt1463196,Patha Kannikkai,7.5,13,Drama            ,tamil
tt7543152,Best of Luck Laalu,8.6,125,Comedy            ,gujarati
tt1348982,Karmika Kallanalla,6.7,14,Action            ,kannada
tt0073034,Garm Hava,8.1,677,Drama            ,urdu
tt0275778,Vyooham,6.4,22,"Action, Crime, Thriller            ",malayalam
tt0395703,Parwane,5.5,16,"Action, Crime, Drama            ",hindi
tt0327960,Intinti Ramayanam,7.2,12,"Drama, Romance            ",telugu
tt10219850,Marham,8.1,10,Drama            ,urdu
tt1200820,Mein Ek Din Laut Kay Aaoon Ga,7.0,31,"Action, Drama, Family            ",oriya
tt0340092,Ek Bar Mooskura Do,6.1,19,"Drama, Family            ",hindi
tt0192354,The New Leaf,7.7,7,Drama            ,bengali
tt2193145,Maharana Pratap: The First Freedom Fighter,5.0,104,"Action, War            ",hindi
tt6065974,Yaari Dosti,6.2,22,Comedy            ,marathi
tt2670216,Kanebaaz,7.9,279,Drama            ,oriya
tt0366616,Inkaar,6.9,184,"Mystery, Thriller            ",hindi
tt0359965,Shehzaade,4.8,32,Action            ,hindi
tt4417510,Nenu Sailaja,6.9,"1,742","Action, Comedy, Romance            ",telugu
tt1527114,Gili Gili Ge,7.8,6,Drama            ,bengali
tt1218038,The President Is Coming,6.8,636,Comedy            ,oriya
tt9373234,Laal Kabootar,7.8,627,"Crime, Thriller            ",urdu
tt7353654,Rasmeduniya,8.0,8,Drama            ,oriya
tt10801314,Scotland,4.8,409,Crime            ,hindi
tt0075911,Darinda,5.9,23,Action            ,hindi
tt7364774,Daivame Katholane,7.4,8,"Short, Comedy, Horror            ",malayalam
tt0249386,The Village Had No Walls,8.3,52,"Adventure, Drama            ",marathi
tt7059844,Dabangg 3,3.2,"10,683","Action, Comedy            ",telugu
tt0259958,Dahshat,5.7,58,Horror            ,hindi
tt0078418,Trishul,7.7,"2,057","Action, Drama, Musical            ",hindi
tt0355307,The Car,5.7,174,Comedy            ,malayalam
tt0845494,Nanhe Jaisalmer: A Dream Come True,6.0,407,"Comedy, Drama, Family            ",hindi
tt8758188,Manasichi Choodu,8.4,5,Drama            ,telugu
tt5227468,Beiimaan Love,2.8,435,"Drama, Romance, Thriller            ",hindi
tt0076167,Hum Kisise Kum Naheen,7.2,472,"Action, Comedy, Drama            ",oriya
tt1634561,Swa Le,5.9,152,"Comedy, Drama            ",malayalam
tt8220504,Barood,7.7,15,"Action, Crime, Drama            ",assamese
tt10300254,Evadu Thakkuva Kadu,7.5,21,Action            ,telugu
tt0276861,Chor Chor,6.7,23,"Crime, Drama, Thriller            ",hindi
tt2499856,Krishnam Vande Jagadgurum,6.8,750,Action            ,telugu
tt0808306,Honeymoon Travels Pvt. Ltd.,6.1,"2,364","Comedy, Drama, Romance            ",urdu
tt3671534,Chithirayil Nilachoru,3.9,9,Drama            ,tamil
tt0984240,Unnai Kodu Ennai Tharuven,4.5,234,Romance            ,tamil
tt0298078,Navrang,6.5,139,"Drama, Musical, Romance            ",hindi
tt0068532,Ek Nazar,6.1,93,"Drama, Romance            ",hindi
tt0355640,Karma,4.6,22,Action            ,malayalam
tt2578334,Molly Aunty Rocks,5.9,232,Drama            ,malayalam
tt5321062,Kaliyachan,5.5,24,Drama            ,malayalam
tt0138994,Abhilasha,6.8,24,"Drama, Romance            ",urdu
tt0175508,C.I.D. 909,5.8,17,"Action, Crime, Drama            ",hindi
tt0176327,Woh Koi Aur Hoga,6.0,9,"Action, Drama, Mystery            ",hindi
tt0114317,Sabse Bada Khiladi,6.0,"4,319","Action, Crime, Thriller            ",hindi
tt0267834,Ponnum Poovum,6.1,7,Drama            ,malayalam
tt0237367,Kathin Maya,6.1,8,Drama            ,bengali
tt11081206,Khari Biscuit,8.0,47,Drama            ,marathi
tt7335186,Savyasachi,5.4,"1,263","Action, Thriller            ",telugu
tt0355446,Five Star Hospital,4.3,29,Drama            ,malayalam
tt8427708,Toh Lagi Sharat,7.9,45,"Comedy, Mystery, Thriller            ",gujarati
tt1728239,Double Dhamaal,3.8,"3,588","Comedy, Crime, Drama            ",hindi
tt6363436,1971: Beyond Borders,5.4,"2,800","Action, War            ",malayalam
tt1836987,Trishna,6.0,"3,008",Drama            ,rajastani
tt0187585,Vishwa Roopam,4.4,17,"Action, Drama            ",tamil
tt5970174, Coke Studio,9.1,7,Music            ,oriya
tt2806926,Alias Janiki,4.5,18,Drama            ,telugu
tt2984648,Naughty Jatts,6.2,208,Comedy            ,punjabi
tt1545576,Anjali,6.6,15,Romance            ,bengali
tt3466866,Hijrat,6.9,116,"Romance, Thriller            ",urdu
tt0237587,Poonam,5.2,18,Drama            ,hindi
tt0814158,Ishq Qayamat,5.8,16,Thriller            ,hindi
tt1288638,Dasvidaniya,7.8,"6,081","Comedy, Drama            ",hindi
tt13249412,Shaadi Mubarak,7.1,380,"Comedy, Romance            ",telugu
tt0322816,Thoongathey Tambi Thoongathey,6.4,105,Drama            ,tamil
tt3717068,Court,7.7,"4,123",Drama            ,gujarati
tt0338168,Junoon,4.5,11,Drama            ,hindi
tt2105043,Upside Down,6.8,47,Drama            ,marathi
tt13449672,Dhira,5.7,371,Animation            ,kannada
tt10465524,A Gift of Love: Sifar,8.0,29,"Drama, Romance            ",hindi
tt0359374,Hamara Khandaan,5.8,37,"Drama, Romance            ",hindi
tt4955112,Shutorang,8.2,14,Family            ,bengali
tt2075376,Laadli Laila,5.8,56,Comedy            ,hindi
tt1997390,Inidhu Inidhu,7.1,85,Romance            ,tamil
tt2583532,Kaal Madhumas,6.5,10,Romance            ,bengali
tt1083988,Journey Bombay to Goa: Laughter Unlimited,4.6,370,"Action, Adventure, Comedy            ",hindi
tt4712628,Mathai Kuzhappakkaranalla,4.1,58,"Comedy, Drama            ",malayalam
tt0158356,Warrant,7.1,97,"Action, Thriller            ",hindi
tt6982254,To Let,8.0,671,Family            ,tamil
tt1409103,Janmadata,6.9,14,Drama            ,bengali
tt4535996,Vundiley Manchikalam Mundhu Mundhuna,6.8,5,Drama            ,telugu
